3-Apr-12,645.41,647.95,638.64,642.62,2044362
4-Apr-12,638.45,639,631.1,635.15,1628272
5-Apr-12,632.24,636.43,628.57,632.32,2319712
9-Apr-12,628.48,635.33,625.29,630.84,2183535
10-Apr-12,633.52,634.5,624.55,626.86,2485078
11-Apr-12,633.97,636,631.3,635.96,2200268
12-Apr-12,642.35,653.14,640.26,651.01,5756582
13-Apr-12,647.55,648.99,623.54,624.6,8163012
16-Apr-12,623,623.81,601.66,606.07,5693458
17-Apr-12,608.56,617.69,607.01,609.57,3024414
18-Apr-12,608.05,612.8,602.81,607.45,2670380
19-Apr-12,605.69,616.26,599,599.3,3295787
20-Apr-12,604.25,608.85,595.83,596.06,3058961
23-Apr-12,592.9,598.45,590.2,597.6,2197933
24-Apr-12,598.24,606.63,597.32,601.27,1933303
25-Apr-12,604,611.35,602.88,609.72,1821042
26-Apr-12,610.91,618,609.7,615.47,2093733
27-Apr-12,615.02,616.74,610.6,614.98,1636399
30-Apr-12,612.99,616.08,600.61,604.85,2407213
1-May-12,603.79,611.6,600.19,604.43,2002424
2-May-12,601.2,608.11,600.61,607.26,1611434
3-May-12,609.62,614.83,608.95,611.02,1868187
4-May-12,605.92,607.89,596.81,596.97,2207360
7-May-12,595,610.57,595,607.55,1994515
8-May-12,605.53,616.9,600.7,612.79,2678485
9-May-12,606.82,616.38,601.81,609.15,2329546
10-May-12,612.96,616.19,610.23,613.66,1535877
11-May-12,610.35,614.55,604.77,605.23,2099726
14-May-12,600.78,608.5,600.58,604,1824733
15-May-12,605.35,615,603.75,611.11,2102339
16-May-12,617.96,630.1,615.94,628.93,4837424
17-May-12,633.83,637.85,621.23,623.05,3354518
18-May-12,625.1,632.42,596.7,600.4,5976129
21-May-12,600.51,615.69,600,614.11,3075829
22-May-12,613.44,613.81,596,600.8,3052748
23-May-12,601.65,609.6,597.12,609.46,3178016
24-May-12,609.16,611.92,598.87,603.66,1892185
25-May-12,601,601.73,588.28,591.53,3582472
29-May-12,595.81,599.13,588.32,594.34,2606651
30-May-12,588.16,591.9,583.53,588.23,1906629
31-May-12,588.72,590,579,580.86,2969455
1-Jun-12,571.79,572.65,568.35,570.98,3058314
4-Jun-12,570.22,580.49,570.01,578.59,2433786
5-Jun-12,575.45,578.13,566.47,570.41,2340477
6-Jun-12,576.48,581.97,573.61,580.57,2096173
7-Jun-12,587.6,587.89,577.25,578.23,1759532
8-Jun-12,575.85,581,574.58,580.45,1410366
11-Jun-12,584.21,585.32,566.69,568.5,2662269
12-Jun-12,569.77,570.3,558.58,565.1,3224142
13-Jun-12,561.72,567,558.68,561.09,1954607
14-Jun-12,561.3,565.07,556.52,559.05,2345107
15-Jun-12,560.34,564.52,557.09,564.51,3002511
18-Jun-12,562.62,574.21,559.25,570.85,2497864
19-Jun-12,573.59,584.28,573.12,581.53,2076629
20-Jun-12,579.81,580,573.51,577.51,2346698
21-Jun-12,579.84,579.84,563.73,565.21,2011322
22-Jun-12,568,571.48,565.82,571.48,2229125
25-Jun-12,567.33,568.09,557.35,560.7,1582036
26-Jun-12,562.76,566.6,559.48,564.68,1351151
27-Jun-12,567.7,573.99,566.02,569.3,1692446
28-Jun-12,565.9,566.23,557.21,564.31,1922064
29-Jun-12,574.96,580.13,572.2,580.07,2522562
2-Jul-12,581.82,583,576.5,580.47,1655563
3-Jul-12,580.01,588.41,578,587.83,1190525
5-Jul-12,588.76,600.06,588.54,595.92,2345901
6-Jul-12,592.45,593.52,582.82,585.98,2162328
9-Jul-12,584.95,588.6,581.25,586.01,1715020
10-Jul-12,590.19,592.43,578.74,581.7,1923015
11-Jul-12,576.3,577.85,564.94,571.19,3500946
12-Jul-12,567.12,571.93,562.09,570.48,2310094
13-Jul-12,572.15,579.15,568.55,576.52,1976558
16-Jul-12,576.37,579.19,571.78,574.92,1462861
17-Jul-12,578.43,580.67,568.4,576.73,1674828
18-Jul-12,576.98,583.69,576.13,580.76,1550950
19-Jul-12,586.14,598.48,586,593.06,4674637
20-Jul-12,608.76,612.94,598.18,610.82,6463748
23-Jul-12,600.48,618.35,598.25,615.51,3561818
24-Jul-12,615,617.93,604.34,607.57,2012189
25-Jul-12,608.32,613.38,605.37,607.99,1822973
26-Jul-12,615,616.87,610.03,613.36,1687485
27-Jul-12,618.89,635,617.5,634.96,3550174
30-Jul-12,636.05,642.6,629.5,632.3,2186717
31-Jul-12,628.26,636.5,628.22,632.97,1865890
1-Aug-12,637.3,639.51,631.38,632.68,1844556
2-Aug-12,625.51,638.03,623.41,628.75,1977690
3-Aug-12,640,643.72,636.14,641.33,1897446
6-Aug-12,639.61,649.38,639.22,642.82,1782494
7-Aug-12,641.79,644.26,636.47,640.54,1982695
8-Aug-12,639.05,645.87,638.5,642.23,1322386
9-Aug-12,644.51,646.37,641.52,642.35,1070288
10-Aug-12,638.59,642.24,636.13,642,1434408
13-Aug-12,647.42,660.15,646.68,660.01,3268073
14-Aug-12,659.25,672.85,659,668.66,3662178
15-Aug-12,670.28,674.25,664.1,667.54,2411100
16-Aug-12,667.51,674.64,667.08,672.87,1717691
17-Aug-12,674.12,677.25,671.7,677.14,2177896
20-Aug-12,675.5,678.87,672.66,675.54,1758421
21-Aug-12,673.11,678,662.17,669.51,2222805
22-Aug-12,667.38,680.6,666.7,677.18,1909262
23-Aug-12,674.27,680.48,671,676.8,1784453
24-Aug-12,675.6,680.45,674.08,678.63,1429267
27-Aug-12,662.99,672,659.24,669.22,2614131
28-Aug-12,665,677.62,664.74,677.25,2058938
29-Aug-12,677.37,688.99,676.15,688.01,2991037
30-Aug-12,684.24,687.39,680.18,681.68,1627704
31-Aug-12,684,688.58,680.04,685.09,2127125
4-Sep-12,684.55,685,673.5,681.04,1889613
5-Sep-12,680,686.5,679.14,680.72,1708169
6-Sep-12,685.96,699.89,684.73,699.4,3044450
7-Sep-12,700,712.25,697.67,706.15,3236308
10-Sep-12,709.76,712.81,698.43,700.77,674028
11-Sep-12,697.14,700.59,691.06,692.19,523149
12-Sep-12,689.41,694.84,681,690.88,646528
13-Sep-12,693.09,708.92,690.77,706.04,773976
14-Sep-12,709.6,713,707.04,709.68,670622
17-Sep-12,708.11,712.88,705,709.98,394878
18-Sep-12,707.78,718.66,706.78,718.34,597798
19-Sep-12,717.5,728.56,716.41,727.5,1041457
20-Sep-12,724.47,731.38,721.3,728.1,801177
21-Sep-12,732.21,734.92,730.12,733.95,2386142
24-Sep-12,731,750.04,730.25,749.38,3565837
25-Sep-12,753.05,764.89,747.66,749.16,6061033
26-Sep-12,749.85,761.24,741,753.46,5674334
27-Sep-12,759.95,762.84,751.65,756.5,3932272
28-Sep-12,754.15,759.3,751.15,754.5,2784091
1-Oct-12,759.05,765,756.21,761.78,3168477
2-Oct-12,765.2,765.99,750.27,756.99,2790375
3-Oct-12,755.72,763.92,752.2,762.5,2208639
4-Oct-12,762.75,769.89,759.4,768.05,2454496
5-Oct-12,770.71,774.38,765,767.65,2737751
8-Oct-12,761,763.58,754.15,757.84,1958625
9-Oct-12,759.67,761.32,742.53,744.09,3003884
